cin,x,z
242788,0,0
272026,0,0
130213,0,0
255935,0,0
368863,0,0
173283,0,0
169724,0,0
214276,0,0
429226,0,0
475291,0,0
173363,0,0
232989,1,0
336203,0,0
362069,0,0
411332,0,0
140793,0,0
187688,0,0
391673,0,0
473503,0,0
168688,0,0
353340,0,0
156527,0,0
494871,0,0
127831,0,0
149806,0,0
424282,1,1
148961,0,0
286019,0,0
490379,0,0
151948,0,0
135317,0,0
184005,0,0
407947,0,0
141976,0,0
298658,0,0
209842,1,1
159751,0,0
452755,0,0
334424,0,0
292698,0,0
265849,0,0
489889,0,0
158154,0,0
420695,0,0
159680,0,0
236834,0,0
217895,0,0
474011,0,0
103895,0,0
256842,0,0
161346,0,0
211894,0,0
481793,0,0
113970,0,0
394783,0,0
319743,0,0
375409,0,0
477592,0,0
417418,0,0
417267,0,0
115085,0,0
439545,0,0
223932,0,0
183879,0,0
334162,0,0
367583,0,0
168153,0,0
438984,0,0
340427,0,0
224716,0,0
178838,0,0
359059,0,0
240164,0,0
476235,0,0
434595,0,0
267519,0,0
111429,0,0
461987,0,0
294207,0,0
121575,0,0
171119,0,0
299692,0,0
382748,0,0
333746,0,0
267619,0,0
461635,0,0
406005,0,0
178687,0,0
336194,0,0
424734,0,0
224329,0,0
202944,0,0
150688,0,0
228029,0,0
282093,0,0
372157,0,0
377669,0,0
274406,0,0
230864,0,0
355135,0,0
254765,0,0
224118,0,0
172096,0,0
239981,0,0
473245,0,0
250202,0,0
273998,0,0
295887,0,0
311694,0,0
379311,0,0
362488,0,0
382796,0,0
125664,0,0
429790,0,0
252741,0,0
436437,0,0
162600,0,0
437993,0,0
212065,0,0
447041,0,0
343811,0,0
267886,0,0
368128,0,0
217864,0,0
121970,0,0
429268,0,0
462211,0,0
229247,0,0
254515,0,0
249097,0,0
384475,0,0
226337,0,0
349698,0,0
453583,0,0
240790,0,0
488703,0,0
462187,0,0
202812,0,0
152820,0,0
337622,0,0
435697,0,0
354480,0,0
153814,0,0
262480,0,0
444859,0,0
496455,0,0
185873,0,0
248289,0,0
356558,0,0
300725,0,0
308358,0,0
133206,0,0
207698,0,0
463595,0,0
349843,0,0
428855,0,0
321926,1,0
151222,0,0
210379,0,0
317660,0,0
333716,0,0
107331,0,0
382029,0,0
201793,0,0
436959,0,0
181158,0,0
410307,0,0
120921,0,0
217694,0,0
382694,0,0
269992,0,0
200579,0,0
326412,0,0
462021,0,0
338725,0,0
245852,1,1
467696,1,1
257915,0,0
285028,0,0
198206,0,0
380653,0,0
148205,0,0
398765,0,0
191508,0,0
494397,0,0
300609,0,0
445329,0,0
303645,0,0
442289,0,0
424931,0,0
499012,0,0
238092,0,0
126486,0,0
263865,0,0
499084,0,0
418029,0,0
296887,0,0
328263,0,0
369084,0,0
437367,0,0
193987,0,0
426502,0,0
307509,0,0
390535,0,0
221988,0,0
156677,0,0
362101,0,0
170456,0,0
469838,0,0
104101,0,0
196964,0,0
246049,0,0
269488,0,0
118244,0,0
227400,0,0
253878,0,0
440797,0,0
104301,0,0
398733,0,0
403112,0,0
296036,0,0
483408,0,0
383228,0,0
455722,0,0
458748,0,0
464399,0,0
193040,0,0
412556,0,0
369555,0,0
358390,1,0
164810,0,0
227700,0,0
351967,0,0
414616,0,0
144170,0,0
341209,0,0
134039,0,0
284304,0,0
229707,0,0
379194,0,0
229789,0,0
219298,0,0
100358,0,0
181784,0,0
265511,0,0
488191,0,0
452090,0,0
150488,0,0
108616,0,0
142060,0,0
354074,0,0
141430,0,0
403369,0,0
303643,0,0
328619,0,0
247599,0,0
294888,0,0
186268,0,0
183465,0,0
223872,0,0
479679,0,0
102274,0,0
381314,0,0
141017,0,0
311209,0,0
120081,0,0
206794,0,0
242109,0,0
274160,0,0
244969,0,0
389788,0,0
447481,0,0
232976,0,0
317836,0,0
127728,0,0
393037,0,0
143011,0,0
135130,0,0
452500,0,0
183035,0,0
226207,0,0
234201,0,0
208458,0,0
163942,0,0
230111,0,0
254464,0,0
239883,0,0
453907,0,0
458999,0,0
370795,0,0
469694,0,0
213020,0,0
197273,0,0
394365,0,0
441707,0,0
471896,0,0
259794,0,0
197621,0,0
332760,0,0
172678,0,0
441911,0,0
243096,0,0
305066,0,0
492704,0,0
386039,0,0
198977,0,0
394553,0,0
424135,0,0
172558,0,0
325044,0,0
118431,0,0
222151,0,0
265868,0,0
390145,0,0
142108,0,0
342086,0,0
387276,0,0
243665,0,0
106442,0,0
482527,0,0
148733,0,0
433079,0,0
144212,0,0
241435,0,0
384421,0,0
117763,0,0
319794,0,0
439374,0,0
186044,0,0
452189,0,0
368260,0,0
193170,0,0
383088,0,0
326936,0,0
453808,0,0
151215,0,0
249156,0,0
230048,0,0
454976,0,0
274442,0,0
462043,0,0
271311,0,0
247123,0,0
116295,0,0
439409,0,0
490275,0,0
455429,0,0
478105,0,0
225758,0,0
184827,0,0
377359,0,0
217332,0,0
413129,0,0
308653,0,0
314855,0,0
411930,0,0
455666,0,0
408632,0,0
113982,0,0
303762,0,0
373819,0,0
443963,0,0
158485,0,0
488861,0,0
217806,0,0
303440,0,0
414528,0,0
126615,0,0
168039,0,0
308598,0,0
172560,0,0
294966,0,0
148212,0,0
256916,0,0
298074,0,0
344684,0,0
241135,0,0
286283,0,0
489289,0,0
312044,0,0
301638,0,0
137150,0,0
269136,0,0
193555,0,0
327794,0,0
338769,0,0
363345,0,0
441069,0,0
263630,0,0
359373,0,0
431823,0,0
244641,0,0
186317,0,0
371447,0,0
264890,0,0
268833,0,0
245473,0,0
200193,0,0
308942,0,0
264576,0,0
155383,0,0
341035,0,0
479843,0,0
204806,0,0
254360,0,0
411699,0,0
352691,0,0
206476,0,0
477637,0,0
367602,0,0
194816,0,0
466799,0,0
472003,0,0
130792,0,0
144885,0,0
317324,0,0
464490,0,0
272640,0,0
326979,1,0
112111,0,0
172883,0,0
147255,0,0
158105,0,0
261616,0,0
343557,0,0
307406,0,0
245713,0,0
159330,0,0
442640,0,0
452469,0,0
349403,0,0
217695,0,0
456881,0,0
304327,0,0
284503,0,0
486979,0,0
128598,0,0
173311,0,0
454320,0,0
180313,0,0
316510,0,0
301343,0,0
481303,0,0
445496,0,0
332239,0,0
499265,0,0
119784,0,0
366030,0,0
266003,0,0
464358,0,0
486431,0,0
209602,0,0
231146,0,0
400247,0,0
219423,0,0
497669,0,0
472851,0,0
186506,0,0
333886,0,0
437010,0,0
470569,0,0
155821,0,0
427837,0,0
198532,0,0
193104,0,0
357530,0,0
402298,0,0
220648,0,0
254785,0,0
341430,0,0
336710,0,0
200448,0,0
238403,0,0
423457,0,0
231073,0,0
263251,0,0
370209,0,0
324239,0,0
360765,0,0
365077,0,0
363595,0,0
320998,0,0
456355,0,0
355433,0,0
388283,0,0
406881,0,0
374876,0,0
354615,0,0
339513,0,0
429552,0,0
319946,0,0
241545,0,0
391394,0,0
301132,0,0
174896,0,0
396049,0,0
190039,0,0
481213,0,0
275968,0,0
320559,0,0
355067,0,0
148786,0,0
381073,0,0
321208,1,1
496247,0,0
282150,0,0
394318,0,0
369796,0,0
157088,0,0
296623,0,0
179235,0,0
366723,0,0
185638,0,0
180147,0,0
131411,0,0
334932,0,0
246023,0,0
251010,0,0
289933,0,0
350777,0,0
289676,0,0
110661,0,0
144928,0,0
171942,0,0
431992,0,0
185410,0,0
362476,0,0
481443,0,0
113675,0,0
439413,0,0
199280,0,0
371688,0,0
138159,0,0
239258,0,0
200949,0,0
408556,0,0
169098,0,0
361529,0,0
227561,0,0
265922,0,0
245391,0,0
177937,0,0
421501,0,0
401883,0,0
481269,0,0
294622,0,0
357676,0,0
276472,1,1
153701,0,0
115108,0,0
312602,0,0
132332,0,0
383725,0,0
213898,0,0
115135,0,0
344855,0,0
271078,0,0
477638,0,0
470974,0,0
298554,0,0
148813,0,0
295160,0,0
176193,0,0
396177,0,0
296831,0,0
251241,0,0
234913,0,0
133223,0,0
375060,0,0
215620,0,0
109040,0,0
439782,0,0
355129,0,0
209992,0,0
350323,0,0
452129,0,0
231113,0,0
313533,0,0
469284,0,0
291307,0,0
254849,0,0
307093,0,0
409610,0,0
197720,0,0
215615,0,0
158114,0,0
225393,0,0
434538,0,0
331844,0,0
198029,0,0
239363,0,0
152953,1,1
333975,0,0
160505,0,0
156117,0,0
411443,0,0
140937,0,0
347054,0,0
158484,0,0
474484,0,0
208610,0,0
163441,0,0
245886,0,0
191820,0,0
194079,0,0
337729,0,0
432220,0,0
106482,0,0
166160,0,0
320109,0,0
162906,0,0
148084,0,0
422305,0,0
154375,0,0
343926,0,0
224125,0,0
187934,0,0
481559,0,0
120547,0,0
472016,1,0
290835,0,0
161632,0,0
459712,0,0
394852,0,0
141992,0,0
389041,0,0
279166,0,0
400033,0,0
361939,0,0
429408,0,0
377567,0,0
174905,0,0
168754,0,0
186719,0,0
185980,0,0
171800,0,0
141118,0,0
312900,0,0
497851,0,0
410657,0,0
489328,0,0
257492,0,0
437795,0,0
444511,0,0
381886,0,0
337748,0,0
286547,0,0
365267,0,0
304198,0,0
267554,0,0
258475,0,0
348282,0,0
240475,0,0
424820,0,0
208409,0,0
348833,0,0
113735,0,0
429294,0,0
336311,0,0
296204,0,0
404046,0,0
244833,0,0
367080,0,0
471068,0,0
220430,0,0
310122,0,0
392626,0,0
125435,0,0
453036,0,0
430842,0,0
131591,0,0
499312,0,0
409744,0,0
236318,0,0
448708,0,0
232118,0,0
475879,0,0
123114,0,0
137615,0,0
399622,0,0
264199,0,0
450152,0,0
245612,0,0
322899,0,0
149997,0,0
453424,0,0
145475,0,0
396783,0,0
262276,0,0
196659,0,0
498711,0,0
195401,0,0
388539,0,0
401445,0,0
484158,0,0
200422,0,0
166457,0,0
316587,0,0
284706,0,0
467430,0,0
149667,0,0
372503,0,0
345047,0,0
122206,0,0
439978,0,0
354586,0,0
304509,0,0
166176,0,0
189447,0,0
472160,0,0
290787,0,0
379696,0,0
431154,0,0
334174,0,0
323384,0,0
314661,0,0
409219,0,0
143647,0,0
364989,0,0
186510,0,0
335572,0,0
281828,0,0
233932,0,0
286393,0,0
362485,0,0
330452,0,0
100377,0,0
244349,0,0
232371,0,0
328625,0,0
144203,0,0
364839,0,0
294521,0,0
226296,0,0
258434,0,0
323899,0,0
429382,0,0
499650,0,0
221247,0,0
143113,0,0
318028,0,0
343773,0,0
299834,0,0
303733,0,0
235920,0,0
426702,0,0
243370,0,0
480213,0,0
119408,0,0
142584,0,0
431655,0,0
169369,0,0
254891,0,0
394824,0,0
335494,0,0
155712,0,0
435296,0,0
159059,0,0
203503,0,0
320434,0,0
191147,0,0
299098,0,0
242535,0,0
388355,0,0
108351,0,0
444940,0,0
130505,0,0
487262,0,0
231437,0,0
421206,0,0
391016,0,0
480659,0,0
436280,0,0
309291,0,0
402136,0,0
316397,0,0
281415,0,0
492580,0,0
199101,0,0
371670,0,0
169163,1,0
270401,0,0
357042,0,0
392286,0,0
274736,0,0
462659,0,0
149925,0,0
112425,0,0
446071,0,0
496984,0,0
211702,0,0
170588,0,0
419989,0,0
137337,0,0
101852,0,0
284256,0,0
110026,0,0
213193,0,0
226025,0,0
359723,0,0
465538,0,0
308088,0,0
169297,0,0
347975,0,0
310053,0,0
151332,0,0
267326,0,0
151891,0,0
421894,0,0
119218,0,0
449945,0,0
286511,0,0
431754,0,0
357816,0,0
119836,0,0
122824,0,0
312361,0,0
270232,0,0
443995,0,0
290544,0,0
359153,0,0
373961,0,0
399904,0,0
187566,0,0
137435,1,1
103459,0,0
295197,0,0
171515,0,0
216605,0,0
172141,0,0
147679,0,0
181277,0,0
243818,0,0
244639,0,0
330681,1,0
381364,0,0
169317,0,0
374697,0,0
371060,0,0
349178,0,0
479364,0,0
122990,0,0
493812,0,0
473174,0,0
318510,0,0
419110,0,0
143259,0,0
468748,0,0
166189,0,0
490588,0,0
221903,0,0
425962,0,0
346701,0,0
340364,0,0
153105,0,0
476894,0,0
303112,0,0
136093,0,0
460210,0,0
163662,0,0
184478,0,0
436264,0,0
170634,0,0
444228,0,0
319325,0,0
132654,0,0
351190,0,0
356155,0,0
135872,0,0
492391,0,0
267197,0,0
111658,0,0
152619,0,0
218353,0,0
192163,0,0
418276,0,0
243302,0,0
155789,0,0
374763,0,0
340766,0,0
251190,0,0
432360,0,0
162435,0,0
212159,0,0
185278,0,0
396344,0,0
177477,0,0
184916,0,0
290880,0,0
277401,0,0
459839,0,0
169220,0,0
238285,1,0
465690,0,0
236720,0,0
303207,0,0
314534,0,0
175643,0,0
223012,0,0
349563,0,0
379960,0,0
351544,0,0
375456,0,0
254272,0,0
205947,0,0
389402,0,0
134663,0,0
235402,0,0
425353,0,0
347815,0,0
186790,0,0
175420,0,0
417235,0,0
252340,0,0
119596,0,0
186991,0,0
301548,0,0
191757,0,0
418758,0,0
242676,0,0
203878,0,0
427850,0,0
484010,0,0
162730,0,0
206955,0,0
125145,0,0
310009,0,0
321970,0,0
118521,0,0
285020,0,0
230402,0,0
485285,0,0
173370,0,0
333343,0,0
182527,0,0
103091,0,0
452594,0,0
467785,0,0
109767,0,0
157616,0,0
456098,0,0
397708,0,0
199867,0,0
122309,0,0
458159,0,0
263813,0,0
487979,0,0
299790,0,0
349299,0,0
465158,0,0
167730,0,0
151009,0,0
159781,0,0
398883,0,0
408275,0,0
243548,0,0
186949,0,0
384548,0,0
235098,0,0
374707,0,0
116977,0,0
218211,0,0
238097,0,0
260691,0,0
168192,0,0
147662,0,0
208604,0,0
210017,0,0
315631,0,0
285553,0,0
407821,0,0
127582,0,0
316161,0,0
439942,0,0
373545,0,0
432463,0,0
226540,0,0
317985,0,0
256443,0,0
169330,1,0
227854,0,0
109753,0,0
170839,0,0
458651,0,0
294264,0,0
403807,0,0
394659,0,0
107720,0,0
210128,0,0
107737,0,0
251753,0,0
101130,0,0
226011,0,0
222157,0,0
351340,0,0
268136,0,0
345829,1,0
331936,0,0
446409,0,0
370434,0,0
302670,0,0
447011,0,0
316688,0,0
459575,0,0
313416,0,0
446969,0,0
227835,0,0
484288,0,0
252802,0,0
446514,0,0
216392,0,0
275658,0,0
404954,0,0
400028,0,0
333226,0,0
106470,0,0
139523,0,0
495959,0,0
492154,0,0
403397,0,0
134340,0,0
182577,0,0
114979,0,0
161793,0,0
116354,0,0
291551,0,0
249384,0,0
219484,1,1
129677,0,0
169924,0,0
340460,0,0
247310,0,0
148879,0,0
472357,0,0
247543,0,0
328189,0,0
173797,0,0
195876,0,0
269581,0,0
211536,0,0
350705,0,0
408728,0,0
484183,0,0
377574,0,0
378164,0,0
457478,0,0
192875,0,0
379369,0,0
233321,0,0
282034,0,0
127322,1,0
304002,0,0
428528,0,0
183737,0,0
434993,0,0
461304,0,0
318991,0,0
305853,0,0
415512,0,0
383518,0,0
407724,0,0
194579,0,0
100569,0,0
231659,0,0
414788,0,0
483209,0,0
475803,0,0
243891,0,0
227327,0,0
438092,0,0
498228,0,0
159440,0,0
453557,0,0
339036,0,0
145926,0,0
263626,0,0
353876,0,0
119334,0,0
146029,0,0
465275,0,0
271627,0,0
379691,0,0
412863,0,0
245167,0,0
393680,0,0
118250,0,0
442714,0,0
329629,0,0
277883,0,0
179907,0,0
427749,0,0
487760,0,0
286697,0,0
463176,0,0
483770,0,0
347290,0,0
312107,0,0
423077,0,0
237249,0,0
240909,0,0
397211,0,0
139696,0,0
423001,0,0
443675,0,0
123900,0,0
157837,0,0
155935,0,0
263520,0,0
216682,0,0
277080,0,0
310768,0,0
153951,0,0
425597,0,0
228368,0,0
316650,0,0
478944,0,0
316184,0,0
174572,0,0
327291,0,0
246621,0,0
296038,0,0
116829,0,0
273924,0,0
280060,0,0
355313,0,0
139314,0,0
316023,0,0
463250,0,0
198531,0,0
196539,0,0
402807,0,0
343824,0,0
392206,0,0
442303,0,0
290828,0,0
140310,0,0
306580,0,0
256884,0,0
456572,0,0
345732,0,0
334144,0,0
436726,0,0
381608,0,0
199627,0,0
245044,0,0
327389,0,0
456148,0,0
246238,0,0
424920,0,0
483781,0,0
184273,0,0
493521,0,0
304012,0,0
222013,0,0
211765,0,0
216332,0,0
373656,0,0
496717,0,0
151231,0,0
494367,0,0
299874,0,0
274818,0,0
219266,0,0
396512,0,0
256652,0,0
491084,0,0
391695,0,0
400038,0,0
349153,0,0
355632,0,0
396564,0,0
171913,0,0
430669,0,0
331360,0,0
470178,0,0
380545,0,0
445722,0,0
221750,0,0
284450,0,0
184543,0,0
140044,0,0
449130,0,0
161895,0,0
121337,0,0
325744,0,0
190797,0,0
321497,0,0
323910,0,0
332615,0,0
259426,0,0
208321,0,0
237884,0,0
406273,0,0
132234,0,0
298452,0,0
495322,0,0
308792,0,0
136259,0,0
380826,0,0
251871,0,0
284166,0,0
259159,0,0
485440,0,0
272600,0,0
416776,0,0
375690,0,0
499524,0,0
190963,0,0
431452,0,0
264751,0,0
219756,0,0
448176,0,0
136686,0,0
454588,0,0
231903,0,0
451095,0,0
181786,0,0
270268,0,0
267457,0,0
104792,0,0
301688,0,0
284305,0,0
385032,0,0
150993,0,0
444772,0,0
322407,0,0
234880,0,0
103214,0,0
405961,0,0
189120,0,0
200627,0,0
163107,0,0
438160,0,0
227918,0,0
497069,0,0
239838,0,0
469157,0,0
413489,0,0
280949,0,0
379918,0,0
152969,0,0
422493,0,0
432339,0,0
167456,0,0
319500,0,0
356178,0,0
103329,0,0
275693,0,0
286195,0,0
266816,0,0
479465,0,0
494679,0,0
463245,0,0
134701,0,0
462078,0,0
155670,0,0
150506,0,0
381527,0,0
159211,0,0
465531,0,0
231807,0,0
418409,0,0
491093,0,0
237790,0,0
294269,0,0
472826,0,0
173721,0,0
401934,0,0
414547,0,0
194251,0,0
147320,0,0
475881,0,0
397821,0,0
498807,0,0
220022,0,0
390704,0,0
199724,0,0
407476,0,0
329160,0,0
141434,0,0
332599,0,0
236608,0,0
223462,0,0
152452,0,0
430457,0,0
384789,0,0
207328,0,0
302342,0,0
209108,0,0
379699,0,0
363196,0,0
167221,0,0
463984,0,0
409495,0,0
424075,0,0
310143,0,0
238760,0,0
439549,0,0
443254,0,0
461371,0,0
165197,0,0
466081,0,0
187857,0,0
455471,0,0
440357,0,0
106019,0,0
261225,0,0
352986,0,0
409120,0,0
446308,0,0
475871,0,0
317076,0,0
141345,0,0
101344,0,0
356488,0,0
222768,0,0
171528,0,0
410874,0,0
422957,0,0
347120,0,0
224136,0,0
162575,0,0
468493,0,0
107231,0,0
346012,0,0
416304,0,0
203678,0,0
293690,0,0
428298,0,0
462711,0,0
300825,0,0
471913,0,0
106633,0,0
275619,0,0
352741,0,0
238659,0,0
251693,0,0
412952,0,0
478784,0,0
470767,0,0
420799,0,0
309533,0,0
250599,0,0
234527,0,0
191513,0,0
410158,0,0
391158,0,0
348085,0,0
403744,0,0
302558,0,0
122780,1,1
479670,0,0
140475,0,0
499824,0,0
357208,0,0
277540,0,0
358277,0,0
167041,1,0
378134,0,0
110684,0,0
474010,0,0
372359,0,0
237655,0,0
434427,0,0
313336,0,0
335614,0,0
291406,0,0
232477,0,0
364185,0,0
446414,0,0
388255,0,0
444736,0,0
426767,0,0
478752,0,0
390246,0,0
411282,0,0
488229,0,0
212886,1,1
347700,0,0
101734,0,0
283928,0,0
456282,0,0
357569,1,0
489619,0,0
469428,0,0
292728,0,0
244683,0,0
437112,0,0
252352,0,0
288009,0,0
183228,0,0
314830,0,0
472018,0,0
311789,0,0
383216,0,0
450002,0,0
180470,0,0
129319,0,0
195336,0,0
366518,0,0
264465,0,0
459056,0,0
214886,0,0
154055,0,0
367236,0,0
227753,0,0
297478,0,0
113112,1,1
182578,0,0
209176,0,0
418282,0,0
465059,0,0
312575,0,0
309546,0,0
147568,0,0
166695,0,0
273186,0,0
294983,0,0
120734,0,0
331999,0,0
350074,0,0
154155,0,0
302892,0,0
370727,0,0
270499,0,0
291856,0,0
294816,0,0
126595,0,0
493514,0,0
308189,0,0
375876,0,0
178287,0,0
271110,0,0
222453,0,0
296063,0,0
204427,0,0
152636,0,0
414318,0,0
460891,0,0
128142,0,0
310569,0,0
184066,0,0
199917,0,0
288474,0,0
284382,0,0
270858,0,0
228046,0,0
388618,0,0
230902,0,0
467464,0,0
191938,0,0
286449,0,0
314184,0,0
244187,0,0
116566,0,0
316229,0,0
469481,0,0
195567,0,0
259431,0,0
322702,0,0
114103,0,0
123835,0,0
444139,0,0
123811,0,0
215457,0,0
346904,1,0
147756,0,0
119400,0,0
499775,0,0
492128,0,0
316236,0,0
327029,0,0
450361,0,0
265886,0,0
214829,0,0
322346,0,0
475839,0,0
363214,0,0
279918,0,0
375501,0,0
280372,0,0
438454,0,0
369767,0,0
178606,0,0
341610,0,0
178087,0,0
164772,0,0
371358,0,0
137230,0,0
151959,0,0
320390,0,0
430415,0,0
146693,0,0
452517,0,0
468498,0,0
455319,0,0
381525,0,0
217608,0,0
392736,0,0
452156,0,0
273852,0,0
248334,1,0
357217,0,0
372604,0,0
344230,0,0
100942,0,0
440150,0,0
229911,0,0
180132,0,0
438685,0,0
434240,0,0
360153,0,0
186168,0,0
339184,0,0
174383,0,0
463887,0,0
159683,0,0
210615,0,0
252838,0,0
299949,0,0
342443,0,0
112995,0,0
115200,0,0
344278,0,0
223839,0,0
360219,0,0
138057,0,0
226336,0,0
221198,0,0
325477,0,0
321153,0,0
398375,0,0
134983,0,0
465765,0,0
279658,0,0
205734,0,0
316957,0,0
467407,0,0
318079,0,0
463495,0,0
349700,0,0
156737,0,0
386337,0,0
156500,0,0
446082,0,0
194736,0,0
169176,0,0
432221,0,0
239973,1,1
135249,0,0
481368,0,0
106219,0,0
213319,0,0
415864,0,0
236638,0,0
336199,0,0
309400,0,0
385013,0,0
137351,0,0
103580,0,0
183689,0,0
159486,0,0
235206,0,0
110696,0,0
430850,0,0
451602,0,0
487102,0,0
191042,0,0
464693,0,0
412755,0,0
375065,0,0
422959,0,0
166276,0,0
196409,0,0
401216,0,0
148203,0,0
440556,0,0
180815,0,0
302837,0,0
378058,0,0
258506,0,0
200931,0,0
454810,0,0
204522,0,0
111896,0,0
417914,1,0
247729,0,0
318710,0,0
469047,0,0
201940,0,0
354034,0,0
364573,0,0
264579,0,0
467934,0,0
361740,0,0
297916,0,0
153848,0,0
437282,0,0
295514,0,0
458634,0,0
481280,0,0
102251,0,0
488454,0,0
146211,0,0
324622,0,0
258501,0,0
340697,0,0
200619,0,0
390933,0,0
325930,0,0
429588,1,1
250801,0,0
106614,0,0
441379,0,0
364649,0,0
180697,0,0
386330,0,0
359960,0,0
471503,0,0
212615,0,0
364979,0,0
114312,0,0
150496,0,0
395827,0,0
203427,0,0
195877,0,0
310442,0,0
419288,0,0
375516,0,0
370155,0,0
190581,0,0
351852,0,0
213332,0,0
328974,0,0
232651,0,0
393540,0,0
181030,0,0
434318,0,0
499231,0,0
250425,0,0
262743,0,0
179548,0,0
352952,0,0
471633,0,0
412818,0,0
498461,0,0
388356,0,0
374256,0,0
388719,0,0
122951,0,0
461611,0,0
182824,0,0
467681,0,0
152090,0,0
253809,0,0
293948,0,0
413490,0,0
135971,0,0
145652,0,0
463343,1,0
194401,0,0
186782,0,0
229767,0,0
432129,0,0
293014,0,0
302713,0,0
317049,0,0
422164,0,0
212496,0,0
409005,0,0
498865,0,0
438636,0,0
156682,0,0
125706,0,0
432287,0,0
422756,0,0
100828,0,0
321333,0,0
104858,0,0
365907,0,0
165367,0,0
240450,0,0
372947,0,0
143312,0,0
106326,0,0
143944,0,0
220488,0,0
371634,0,0
478189,0,0
380192,0,0
357006,0,0
194796,0,0
464815,0,0
447989,0,0
481199,0,0
424492,0,0
177699,0,0
122710,0,0
269653,0,0
394589,0,0
281175,0,0
158138,0,0
326097,0,0
465000,0,0
361619,0,0
122178,0,0
426602,0,0
113345,0,0
200801,0,0
467305,0,0
101701,0,0
298536,0,0
177253,0,0
274538,0,0
204752,0,0
147341,0,0
294081,1,1
293407,0,0
354311,0,0
417043,0,0
194275,0,0
318809,0,0
254233,0,0
315535,0,0
360124,0,0
183833,0,0
343787,0,0
468976,0,0
450249,0,0
409424,0,0
121191,0,0
370650,0,0
377265,0,0
465885,0,0
491688,0,0
473303,0,0
239214,0,0
128220,0,0
468054,0,0
329728,0,0
343139,0,0
218644,0,0
202457,0,0
386583,0,0
116023,0,0
333714,0,0
245672,0,0
127615,0,0
483218,0,0
467662,0,0
200140,0,0
420509,0,0
189549,0,0
303888,0,0
167284,0,0
155545,0,0
474501,0,0
191934,0,0
226419,0,0
350295,0,0
120402,0,0
117152,0,0
424138,0,0
342243,0,0
197380,0,0
374051,0,0
344943,0,0
318387,0,0
420854,0,0
348961,0,0
363917,0,0
225112,0,0
248923,0,0
411499,0,0
204188,0,0
291775,0,0
154583,0,0
233701,0,0
123224,0,0
297304,0,0
446611,0,0
364013,0,0
439276,0,0
230148,0,0
260007,0,0
233440,0,0
382568,0,0
100096,0,0
120668,0,0
132316,0,0
421983,0,0
222073,0,0
147391,0,0
229303,0,0
193133,0,0
422737,0,0
492208,0,0
432952,0,0
442712,0,0
436018,0,0
170192,0,0
216143,0,0
177570,0,0
243674,0,0
347189,0,0
191088,0,0
434976,0,0
491566,0,0
135867,0,0
288208,1,1
417802,0,0
230190,0,0
493465,0,0
487616,0,0
283321,0,0
264061,0,0
342419,0,0
254722,0,0
172525,0,0
301579,0,0
217567,0,0
479352,0,0
348720,0,0
240373,0,0
296790,0,0
327646,0,0
288347,0,0
250307,0,0
306991,0,0
273808,0,0
460213,0,0
156641,0,0
305983,0,0
257273,0,0
176218,0,0
339360,0,0
437198,0,0
222034,0,0
431361,0,0
327893,0,0
270338,0,0
221337,0,0
469941,0,0
245060,0,0
396431,0,0
449641,0,0
273705,0,0
303758,0,0
152532,0,0
214735,0,0
181467,0,0
171174,0,0
128576,0,0
330932,0,0
168617,0,0
113768,0,0
394339,0,0
125063,0,0
390466,0,0
413923,0,0
357361,0,0
404251,0,0
372338,0,0
194362,0,0
266030,0,0
247984,0,0
280998,0,0
120333,0,0
272262,0,0
401863,0,0
450112,0,0
310200,0,0
361493,0,0
434991,0,0
129450,0,0
181516,1,1
129595,0,0
398673,0,0
498720,0,0
151512,0,0
352859,0,0
173594,0,0
276888,0,0
141631,0,0
267738,0,0
259496,0,0
445497,0,0
176592,0,0
337881,0,0
431027,0,0
242735,0,0
484730,0,0
146986,0,0
148063,0,0
139343,0,0
372486,0,0
331593,0,0
387729,0,0
357913,0,0
168501,0,0
287782,0,0
129222,0,0
323735,0,0
414777,0,0
344266,0,0
420501,0,0
460092,0,0
467671,0,0
493676,0,0
249908,0,0
446280,0,0
134258,0,0
462116,0,0
119717,0,0
194333,0,0
460109,0,0
380447,0,0
361933,0,0
254167,0,0
261764,0,0
142174,0,0
124087,0,0
315037,0,0
270070,0,0
493965,0,0
404627,0,0
289679,0,0
148486,0,0
432422,0,0
133306,0,0
480090,0,0
430046,0,0
466708,0,0
201614,0,0
443020,0,0
182806,0,0
220316,0,0
494622,0,0
359506,0,0
474112,0,0
112406,0,0
175495,0,0
105974,0,0
462152,0,0
140822,0,0
445008,0,0
244473,0,0
428629,0,0
132203,0,0
353054,0,0
388528,0,0
116582,0,0
378005,0,0
158253,0,0
337212,0,0
221559,0,0
245397,0,0
411325,0,0
326137,0,0
130369,0,0
420865,0,0
147837,0,0
221017,0,0
171970,0,0
227880,0,0
342550,0,0
141233,0,0
273284,0,0
466204,0,0
103466,0,0
308139,0,0
266837,0,0
494608,0,0
416232,0,0
335817,0,0
360766,0,0
206534,0,0
443961,0,0
459325,0,0
354881,0,0
236213,0,0
451129,0,0
394301,0,0
312017,0,0
155863,0,0
261702,0,0
470127,1,0
384788,0,0
199702,0,0
405609,0,0
117151,0,0
337735,0,0
417994,0,0
336973,0,0
293814,0,0
349151,0,0
380978,0,0
471112,0,0
270849,0,0
